PROV,2014_Factor,Pneumonia_Cases_2014,Pneumonia_Ratio_2014,HF_Cases_2014,HF_Ratio_2014,AMI_Cases_2014,AMI_Ratio_2014
20026,0.9981,145,1.079448,92,0.983808,28,1.060471
20027,1.0000,43,0.962299,23,0.000000,1,0.000000
30001,0.9997,33,0.988547,44,1.025736,19,0.000000
30002,1.0000,192,0.907877,429,0.867076,256,0.968692
30006,0.9987,454,1.008074,483,0.975729,405,1.054146
30007,1.0000,234,0.969984,177,0.856072,109,0.833467
30010,0.9994,222,0.956965,239,0.815979,184,1.035368
30011,1.0000,422,1.001093,368,0.932993,193,0.939392
30012,1.0000,461,0.977371,311,0.969761,296,0.979399
30013,0.9954,896,1.102988,637,0.981850,512,0.868178
30014,1.0000,204,0.932882,263,0.965852,118,0.984116
30016,0.9958,235,1.120429,170,1.118549,38,1.007734
30022,1.0000,31,1.005572,29,0.996746,4,0.000000
30023,0.9997,247,0.839814,184,1.021262,164,0.956192
30024,1.0000,172,0.966354,231,0.938448,159,0.981283
30030,0.9990,88,1.008167,156,1.006674,91,1.043427
30033,1.0000,80,0.922343,85,0.953839,7,0.000000
30036,0.9983,406,1.108393,354,0.930308,254,0.952782
30037,0.9993,53,0.962563,64,1.031362,42,1.013328
30038,0.9996,392,1.006047,480,1.017998,172,0.915380
30043,0.9982,222,0.985751,223,1.043195,89,0.941240
30055,1.0000,416,0.930192,405,0.959783,168,0.925304
30061,0.9978,626,0.927200,868,0.959115,513,1.099731
30062,0.9977,167,1.055732,75,1.019585,38,0.968748
30064,0.9997,276,0.992624,329,1.002268,258,1.012805
30065,0.9977,330,1.055058,353,1.114342,161,1.005770
30067,0.9930,135,1.080421,67,1.004770,31,1.000849
30068,1.0000,173,0.924181,66,0.939567,12,0.000000
30069,0.9989,222,1.052827,311,0.942092,182,0.950130
30071,1.0000,161,0.927837,32,0.971534,4,0.000000
30073,0.9995,227,0.850798,63,1.023795,3,0.000000
30074,1.0000,9,0.000000,1,0.000000,0,0.000000
30077,1.0000,4,0.000000,1,0.000000,0,0.000000
30078,1.0000,40,0.989617,7,0.000000,0,0.000000
30083,0.9990,132,1.030340,83,1.040485,33,0.906322
30084,0.9969,186,0.984216,55,1.117131,9,0.000000
30085,1.0000,478,0.931079,319,0.882033,147,0.961165
30087,0.9995,544,1.037234,564,0.959130,304,0.837715
30088,0.9970,593,0.985910,503,1.236768,50,0.973579
30089,0.9963,379,1.096277,458,1.032354,173,1.147502
30092,0.9999,199,1.009944,209,0.925827,130,0.924863
30093,0.9970,647,1.059135,561,0.929710,353,1.098334
30094,0.9994,196,1.043931,175,0.932570,68,0.939249
30100,1.0000,85,0.911389,336,0.921753,314,0.996846
30101,0.9980,179,1.088038,393,1.029956,148,1.000032
30103,1.0000,550,0.970284,498,0.978248,251,0.995794
30105,0.9918,26,0.999106,860,1.101690,491,1.009440
30107,1.0000,0,0.000000,0,0.000000,0,0.000000
30108,1.0000,1,0.000000,0,0.000000,0,0.000000
30110,0.9959,138,0.966042,129,0.966145,91,1.121722
30111,0.9998,67,1.004087,52,1.008893,65,0.944136
30112,1.0000,0,0.000000,0,0.000000,0,0.000000
30113,1.0000,75,0.904718,16,0.000000,0,0.000000
30114,0.9991,191,1.046732,177,0.978972,98,0.982742
30115,0.9984,228,0.984851,185,1.080866,98,1.018700
30117,0.9988,112,1.084698,160,0.971631,62,0.962340
30118,1.0000,215,0.972754,113,0.921788,12,0.000000
30119,1.0000,301,0.882783,232,0.965463,86,0.937159
30120,0.9991,120,0.968715,84,1.033688,2,0.000000
30121,0.9971,310,1.016010,344,1.094972,138,1.022277
30122,0.9996,171,0.910060,176,1.029915,18,0.000000
30123,1.0000,137,0.948391,107,0.873766,5,0.000000
30126,0.9954,65,1.011011,116,0.975985,55,1.125854
30130,1.0000,14,0.000000,5,0.000000,0,0.000000
30131,1.0000,0,0.000000,0,0.000000,0,0.000000
30132,1.0000,0,0.000000,0,0.000000,0,0.000000
40001,0.9976,149,1.018153,104,1.077411,11,0.000000
40002,0.9971,206,1.026066,80,0.951570,43,1.048851
40004,1.0000,458,0.850648,510,0.902671,309,0.903171
40007,0.9994,438,0.933501,708,1.031021,183,1.007983
40010,0.9974,334,0.985184,354,0.886256,218,1.096844
40011,0.9892,104,1.209554,125,1.143052,20,0.000000
40014,0.9821,771,1.243908,769,1.115643,258,1.122845
40015,1.0000,144,0.890957,98,0.871198,15,0.000000
40016,0.9986,365,1.012126,228,1.100808,95,1.116253
40017,0.9996,790,0.995477,189,0.993314,33,1.049827
40018,0.9934,165,1.140621,87,1.066871,11,0.000000
40019,0.9953,103,1.061410,69,1.047580,8,0.000000
40020,0.9998,644,0.920307,745,0.929393,413,1.011243
40022,0.9964,464,1.025874,614,1.102900,293,1.028621
40026,1.0000,878,0.896109,658,0.958241,243,0.870576
40027,0.9889,775,1.173369,561,1.011277,381,1.091499
40029,1.0000,438,0.989106,239,0.978062,161,0.920937
40036,0.9972,465,1.061549,673,1.082665,373,0.955099
40039,0.9932,390,1.003702,284,1.105699,195,1.138764
40041,0.9964,367,1.000759,242,1.097449,50,1.098130
40042,0.9957,175,1.095864,244,1.063956,25,1.042925
40047,0.9885,267,1.031237,113,1.090714,11,0.000000
40050,1.0000,112,1.000282,153,0.963621,7,0.000000
40051,0.9932,234,1.068174,122,0.997362,7,0.000000
40055,0.9948,631,0.896347,597,1.046616,376,1.162585
40062,1.0000,527,0.798659,550,0.992986,307,0.898716
40067,0.9912,117,0.897017,200,1.141593,3,0.000000
40069,0.9859,92,1.119261,80,1.135546,4,0.000000
40071,0.9990,301,0.975927,355,1.056922,174,0.910050
40072,0.9920,89,0.934871,126,1.163683,20,0.000000
40074,0.9969,229,1.032724,128,1.050829,12,0.000000
40076,0.9824,347,1.129752,148,1.078840,14,0.000000
40078,0.9986,274,0.977937,224,0.987738,92,1.117345
40080,0.9919,202,0.982336,167,1.164046,8,0.000000
40084,0.9969,319,1.031425,261,1.113359,95,0.944464
40085,0.9914,122,0.978619,214,1.114833,4,0.000000
40088,0.9962,258,0.960186,370,1.112846,131,0.901538
40091,0.9800,251,1.247869,164,1.253807,20,0.000000
40114,0.9998,749,1.019476,1114,0.892059,598,0.953936
40118,0.9957,420,0.907419,399,1.113899,187,1.003970
40119,0.9939,621,1.054847,510,1.096686,263,0.989591
40134,0.9999,102,1.030568,815,0.992477,645,0.966476
40137,1.0000,160,0.912383,209,0.980153,11,0.000000
40147,1.0000,0,0.000000,0,0.000000,0,0.000000
40152,1.0000,1,0.000000,1,0.000000,0,0.000000
50002,0.9966,113,0.997721,212,1.076206,96,1.087026
50006,1.0000,188,0.838467,197,0.907318,147,0.773956
50007,0.9988,400,1.070054,428,0.974757,143,0.907284
50008,0.9998,64,1.010889,61,1.009064,6,0.000000
50009,1.0000,322,0.895549,407,0.960118,185,0.930569
50013,1.0000,145,0.993436,192,0.847162,72,0.916269
50014,1.0000,169,0.974480,150,0.925585,16,0.000000
50016,0.9999,158,0.970047,158,1.007540,30,0.989634
50017,0.9994,298,0.971708,399,0.948047,565,1.017292
50018,0.9989,124,1.021863,270,1.016203,32,1.007837
50022,0.9995,301,1.039060,482,1.001228,333,0.917042
50024,0.9991,212,0.975632,272,1.025241,41,1.056645
50025,0.9986,271,1.077038,276,1.076700,237,0.905357
50026,0.9984,549,1.000704,736,1.079919,284,0.994698
50028,0.9996,151,0.948283,59,1.024038,7,0.000000
50030,0.9928,432,1.157162,408,1.099996,80,1.119392
50036,0.9961,295,1.060712,328,1.040845,178,1.149899
50038,1.0000,151,0.907727,156,0.964569,61,0.965126
50039,0.9985,693,1.042959,492,1.061869,382,1.000858
50040,0.9989,55,1.029679,55,1.037043,10,0.000000
50042,0.9995,227,0.902443,167,0.956135,29,1.034290
50043,0.9975,362,1.105878,520,0.977895,292,1.059861
50045,0.9988,267,1.001574,277,0.908745,77,1.114725
50046,1.0000,67,0.901171,24,0.000000,7,0.000000
50047,0.9988,349,0.999262,546,1.064401,220,0.911801
50054,0.9990,197,1.014562,98,0.982526,43,1.004083
50055,0.9990,129,1.042424,149,0.959040,10,0.000000
50056,0.9978,317,1.096310,425,1.020283,193,1.052580
50057,0.9997,786,0.903353,603,0.901902,392,1.012553
50058,0.9932,333,0.953946,664,1.085651,238,1.148348
50060,0.9950,444,1.201663,499,1.221623,467,1.011060
50063,0.9984,258,0.990701,425,1.044386,113,1.045285
50067,0.9966,66,1.010627,60,1.103793,17,0.000000
50069,1.0000,264,0.915329,460,0.913265,181,0.823352
50070,1.0000,15,0.000000,7,0.000000,4,0.000000
50071,0.9997,12,0.000000,30,1.061042,19,0.000000
50072,1.0000,9,0.000000,13,0.000000,4,0.000000
50073,0.9997,29,0.998712,29,1.044840,12,0.000000
50075,1.0000,22,0.000000,42,0.980898,9,0.000000
50076,1.0000,7,0.000000,10,0.000000,21,0.000000
50077,0.9992,585,1.061427,724,0.944098,287,0.916151
50078,1.0000,150,0.992681,145,0.932842,21,0.000000
50079,0.9993,201,1.043623,349,0.972941,143,0.918259
50082,0.9989,401,0.979149,464,1.042125,241,0.924097
50084,0.9982,595,0.955059,684,0.969267,300,1.100294
50089,1.0000,120,0.972808,94,0.985511,16,0.000000
50090,0.9998,105,0.895971,131,0.872174,32,1.018385
50091,0.9993,46,1.052504,106,0.951869,2,0.000000
50093,0.9990,1063,0.975732,1349,0.994048,542,1.050958
50096,1.0000,2,0.000000,1,0.000000,0,0.000000
50099,1.0000,440,0.862359,492,0.943642,193,0.970958
50100,0.9978,438,0.942984,434,1.032880,264,1.109169
50101,1.0000,107,0.929346,137,0.937318,26,0.987162
50102,0.9980,204,1.108440,122,0.951960,30,1.008571
50103,0.9988,217,0.986227,325,1.010470,130,1.058980
50104,1.0000,104,0.987958,324,0.934282,68,0.926074
50107,1.0000,270,0.928248,288,0.956854,164,0.948179
50108,1.0000,432,0.966568,515,0.958234,379,0.891859
50110,1.0000,144,0.905506,116,0.994849,18,0.000000
50111,0.9985,76,1.032212,141,1.065420,28,0.999582
50112,0.9979,382,1.156285,415,0.994986,133,1.005414
50113,0.9997,25,1.012742,27,0.983974,10,0.000000
50115,1.0000,264,0.947674,376,0.962604,232,0.958258
50116,0.9991,309,0.955726,480,0.973794,228,1.042402
50118,0.9912,188,1.164689,225,1.171199,25,1.087957
50121,0.9992,451,1.018065,469,1.017989,63,0.977813
50122,0.9981,162,0.993045,132,1.101971,58,1.049240
50124,1.0000,217,0.978406,197,0.967656,42,0.975750
50125,0.9995,412,0.982131,477,1.020350,169,0.960655
50126,0.9989,245,1.020319,431,1.035951,188,0.968053
50127,0.9999,108,0.961173,71,0.849905,25,1.013232
50128,1.0000,539,0.872504,465,0.882368,243,0.813516
50129,0.9977,244,0.873465,322,1.007477,335,1.071333
50131,1.0000,83,0.960039,120,0.899395,30,0.971597
50132,0.9930,397,1.134627,284,1.051038,51,1.165443
50133,1.0000,719,0.978713,581,0.946862,262,0.993527
50135,0.9998,86,0.956196,32,1.054032,17,0.000000
50136,1.0000,198,0.969091,133,0.986846,106,0.932694
50137,0.9987,19,0.000000,35,1.087624,5,0.000000
50138,1.0000,12,0.000000,21,0.000000,32,0.967563
50139,1.0000,13,0.000000,14,0.000000,7,0.000000
50140,1.0000,50,0.951682,33,0.962579,9,0.000000
50145,1.0000,496,0.957603,475,0.797178,225,0.898330
50149,0.9992,65,0.976191,204,1.034962,21,0.000000
50150,0.9954,363,1.147435,312,1.033944,71,0.995150
50152,0.9985,209,1.020820,199,1.067335,17,0.000000
50153,0.9978,417,0.952369,544,0.988983,152,1.122166
50158,0.9972,75,1.058773,124,1.100876,32,0.987377
50159,1.0000,94,0.950391,86,0.937386,11,0.000000
50167,1.0000,76,0.950870,80,0.953853,17,0.000000
50168,1.0000,423,0.931071,665,0.957103,325,0.971270
50169,0.9997,310,0.976327,397,1.019430,394,0.966798
50174,1.0000,406,0.862299,521,0.790818,301,0.731982
50179,0.9982,412,1.042718,382,0.988978,101,1.051415
50180,1.0000,441,0.941837,531,0.834075,263,0.943212
50189,1.0000,62,0.942310,53,0.989127,2,0.000000
50191,0.9998,207,0.917292,206,0.997994,82,1.017650
50192,0.9972,117,1.027697,63,1.016000,8,0.000000
50194,0.9985,198,1.059645,273,0.883770,44,1.046130
50195,0.9963,461,1.118840,479,1.076045,234,0.952872
50196,0.9997,62,1.009249,71,0.887348,5,0.000000
50197,1.0000,257,0.895818,423,0.894344,107,0.946462
50204,0.9973,190,0.961887,273,1.088774,74,1.048715
50205,1.0000,106,0.957912,45,0.973802,26,0.949476
50211,0.9979,199,0.995403,225,1.031895,67,1.050939
50222,1.0000,364,0.851129,577,0.924559,247,0.927890
50224,1.0000,756,0.941249,694,0.944667,261,0.964965
50225,1.0000,259,0.905066,211,0.905289,89,0.955071
50226,0.9978,292,0.996589,352,0.952207,135,1.142075
50228,0.9989,128,0.945092,168,1.039389,52,1.076249
50230,0.9993,128,0.935219,103,1.033842,80,1.025044
50231,0.9995,166,1.054885,421,0.990622,117,0.907136
50232,1.0000,198,0.930792,196,0.977690,234,0.936570
50234,0.9995,65,1.041185,82,0.948429,11,0.000000
50235,0.9992,380,1.071991,831,0.972142,213,0.939934
50236,0.9975,202,0.900678,226,1.017340,93,1.133666
50238,1.0000,517,0.908731,725,0.863389,294,0.969339
50239,0.9960,508,1.060592,639,1.091331,331,1.041191
50242,1.0000,351,0.858923,460,0.919687,227,0.905478
50243,0.9992,294,0.914744,304,1.043866,228,0.894565
50245,0.9986,100,1.088052,128,1.029077,26,1.014428
50248,0.9990,97,1.006996,74,1.043344,16,0.000000
50254,0.9991,345,1.003580,305,1.039135,43,0.922141
50257,1.0000,67,0.982486,42,1.004698,0,0.000000
50261,0.9993,437,1.008269,362,1.011914,67,1.011782
50262,0.9991,213,0.983365,361,0.971451,178,1.142108
50272,0.9984,293,1.041214,163,0.921103,52,1.057624
50276,0.9993,70,1.033450,89,1.009000,3,0.000000
50277,0.9992,101,0.995135,80,1.095982,10,0.000000
50278,0.9990,401,0.943964,503,1.007445,143,1.054266
50279,0.9973,146,1.052683,114,0.909620,12,0.000000
50280,1.0000,603,0.847429,572,0.831785,407,0.908480
50281,1.0000,275,0.925155,184,0.952171,61,0.881677
50283,0.9998,336,0.959098,278,1.007269,158,0.905182
50289,0.9962,320,0.988873,596,0.963179,125,1.222956
50290,1.0000,544,0.932026,514,0.970142,232,0.923212
50291,1.0000,75,0.953552,159,0.821943,157,0.887961
50292,0.9988,94,1.046894,122,1.046819,24,0.000000
50295,0.9985,433,1.020974,157,1.091591,24,0.000000
50296,0.9938,140,1.089675,127,1.028467,17,0.000000
50298,1.0000,88,0.951367,191,0.962336,15,0.000000
50300,0.9983,249,0.989357,449,1.087979,287,0.992757
50301,1.0000,212,0.955316,193,0.959421,20,0.000000
50305,1.0000,239,0.976807,370,0.960532,92,0.933929
50308,1.0000,537,0.977867,645,0.873014,218,0.904142
50309,1.0000,461,0.910818,426,0.914377,223,0.811280
50313,0.9995,131,0.892941,150,1.025244,15,0.000000
50315,0.9998,18,0.000000,28,1.028122,7,0.000000
50320,0.9981,55,0.995023,79,1.172141,13,0.000000
50324,1.0000,316,0.968034,391,0.977234,255,0.867168
50327,0.9978,210,1.098583,490,1.057901,222,1.057867
50329,0.9974,229,1.006008,265,1.086719,47,1.020266
50334,0.9994,375,0.868149,581,1.021629,263,0.892458
50335,1.0000,373,0.922020,194,0.932385,72,0.917323
50336,0.9995,440,1.019678,364,0.970198,76,0.934374
50342,0.9985,291,1.029799,204,0.977963,41,1.088897
50348,0.9993,137,1.068496,175,1.005425,58,1.041099
50349,1.0000,7,0.000000,8,0.000000,1,0.000000
50350,0.9955,250,1.055436,370,0.977977,87,1.188860
50351,0.9990,484,1.014310,592,1.004428,279,1.039974
50352,1.0000,73,0.939395,66,0.965815,14,0.000000
50353,0.9971,416,1.030300,621,1.107609,189,0.960562
50357,1.0000,57,0.952235,56,0.976699,4,0.000000
50359,0.9941,238,1.116052,166,1.107815,44,1.035222
50360,0.9999,377,0.962148,366,1.007835,230,0.900798
50367,0.9969,205,1.059579,205,1.074015,74,1.025679
50373,0.9997,51,1.039141,67,0.986910,22,0.000000
50376,0.9994,43,1.073897,71,1.018197,44,0.938035
50378,0.9981,74,1.071446,77,1.044485,4,0.000000
50380,1.0000,347,0.936563,539,0.912849,291,0.908390
50382,1.0000,416,0.898551,618,0.953754,263,0.961273
50385,0.9982,121,1.040888,73,1.054566,10,0.000000
50390,0.9996,329,0.933670,383,0.931928,137,1.043211
50393,0.9997,214,0.899658,406,0.977088,141,1.018150
50394,1.0000,307,0.913548,367,0.917570,223,0.897653
50396,1.0000,395,0.906373,536,0.878988,216,0.900441
50397,0.9870,42,1.007656,45,1.121713,2,0.000000
50407,0.9961,211,0.991324,122,1.127523,25,1.002766
50411,0.9992,12,0.000000,33,1.072258,4,0.000000
50414,0.9991,146,1.057725,124,1.004518,16,0.000000
50417,1.0000,165,0.964191,123,0.917253,35,0.950597
50423,0.9991,79,0.969599,42,1.029293,9,0.000000
50424,1.0000,197,0.941305,309,0.817664,197,0.911377
50425,0.9999,22,0.000000,38,1.034543,17,0.000000
50426,0.9993,301,1.029315,257,1.003174,84,0.967017
50434,0.9933,89,1.052090,66,1.066819,7,0.000000
50435,1.0000,96,0.936536,82,0.964450,16,0.000000
50438,0.9985,519,0.958937,618,1.046593,258,1.068370
50441,1.0000,409,0.943060,465,0.959623,221,0.970727
50444,0.9947,488,1.162527,524,0.986705,126,0.925173
50448,0.9964,157,0.962941,142,1.088224,6,0.000000
50454,0.9993,428,0.921843,349,0.950990,148,1.149782
50455,0.9964,226,1.131374,349,1.074426,113,1.081094
50457,0.9991,300,0.982556,331,1.042354,141,0.904741
50464,0.9973,274,0.923067,423,0.964456,391,1.067121
50468,0.9998,102,1.003255,127,1.008322,23,0.000000
50471,0.9972,313,1.027236,650,1.051360,253,1.050361
50481,0.9988,406,0.922997,309,0.953496,155,1.076784
50485,0.9976,318,1.061879,613,0.955191,229,1.135922
50488,0.9996,247,0.967018,262,1.025206,81,0.988560
50492,1.0000,291,0.931201,141,0.892297,92,0.978632
50496,1.0000,260,0.985201,432,0.894254,209,0.947479
50498,0.9998,208,0.948091,151,1.015011,29,0.909048
50502,1.0000,422,0.915848,464,0.929523,109,0.985786
50503,1.0000,255,1.001953,328,0.917980,143,0.944613
50506,0.9985,169,1.097920,120,0.938043,46,0.957040
50510,1.0000,14,0.000000,16,0.000000,6,0.000000
50512,1.0000,18,0.000000,29,0.986700,7,0.000000
50515,1.0000,11,0.000000,10,0.000000,2,0.000000
50516,0.9988,432,1.024613,468,1.023041,237,1.046260
50517,0.9995,75,1.017206,87,1.009881,17,0.000000
50523,0.9974,249,1.121940,279,0.916364,109,1.056581
50526,0.9968,147,0.921007,151,1.096045,39,1.164075
50528,1.0000,118,0.998099,74,0.997291,12,0.000000
50531,0.9997,95,0.971723,41,1.045325,3,0.000000
50534,0.9988,191,0.956964,147,1.091146,51,0.945005
50537,1.0000,91,0.992842,78,0.877907,8,0.000000
50541,1.0000,7,0.000000,4,0.000000,1,0.000000
50543,1.0000,0,0.000000,0,0.000000,0,0.000000
50545,1.0000,11,0.000000,0,0.000000,0,0.000000
50546,1.0000,15,0.000000,0,0.000000,0,0.000000
50547,1.0000,11,0.000000,1,0.000000,0,0.000000
50548,1.0000,8,0.000000,0,0.000000,0,0.000000
50549,1.0000,407,0.870264,580,0.901685,406,1.002025
50551,0.9999,346,0.867061,336,0.924512,94,1.007347
50552,0.9974,42,1.052276,38,0.980188,4,0.000000
50557,0.9994,503,1.037451,525,0.980415,349,0.972150
50561,1.0000,8,0.000000,10,0.000000,6,0.000000
50567,1.0000,390,0.961298,575,0.901398,238,0.947573
50568,0.9998,191,1.003928,172,0.976485,75,0.979516
50570,0.9979,398,0.880634,524,1.065180,235,1.026088
50573,1.0000,896,0.904277,932,0.831534,474,0.907016
50575,1.0000,179,0.901308,152,0.926490,17,0.000000
50580,0.9985,110,0.968986,128,1.045126,55,1.052831
50581,0.9987,177,0.898047,276,1.017964,92,1.040763
50586,0.9998,66,1.019768,123,0.969591,25,1.008649
50588,0.9982,68,0.977234,75,1.101338,28,0.915435
50589,0.9997,160,1.010508,125,0.971742,23,0.000000
50590,0.9989,189,0.952267,202,1.067660,31,1.034720
50597,0.9994,146,1.025808,158,0.963243,32,0.954747
50599,0.9995,293,0.953593,442,1.007799,269,1.035956
50603,1.0000,482,0.954644,659,0.934620,268,0.957665
50604,0.9994,23,0.000000,32,0.993137,27,1.041697
50608,0.9999,133,1.001481,137,0.943627,7,0.000000
50609,1.0000,26,0.995884,45,0.953166,4,0.000000
50616,0.9989,224,0.896830,234,1.037768,42,1.012948
50618,0.9978,39,1.019902,19,0.000000,6,0.000000
50624,0.9995,300,0.966452,326,0.968723,126,1.047539
50625,1.0000,1146,0.996274,1714,0.924584,599,0.939783
50633,0.9996,344,1.016709,278,0.939613,51,0.910028
50636,1.0000,242,0.843888,338,0.950117,65,0.966226
50641,0.9975,93,1.027503,80,1.086749,23,0.000000
50644,0.9985,125,1.058032,77,1.026513,2,0.000000
50663,0.9968,126,1.111882,120,1.170486,21,0.000000
50668,1.0000,39,0.995240,3,0.000000,1,0.000000
50674,1.0000,22,0.000000,15,0.000000,7,0.000000
50677,1.0000,7,0.000000,13,0.000000,3,0.000000
50678,0.9993,169,0.961893,193,1.032923,62,1.007004
50684,0.9974,132,1.039398,174,1.079332,78,0.949694
50686,1.0000,7,0.000000,13,0.000000,4,0.000000
50688,0.9996,152,0.936787,163,0.942209,40,1.054889
50689,0.9971,222,1.067903,148,1.041586,54,1.018327
50690,1.0000,7,0.000000,8,0.000000,5,0.000000
50696,0.9997,43,0.942508,150,1.036948,38,1.006896
50697,1.0000,0,0.000000,0,0.000000,0,0.000000
50701,0.9983,346,1.051023,413,0.988526,109,1.099578
50704,0.9992,94,1.062774,147,1.002413,25,1.041335
50708,1.0000,0,0.000000,0,0.000000,0,0.000000
50709,0.9994,214,1.034154,277,0.938224,66,0.938237
50710,1.0000,9,0.000000,7,0.000000,3,0.000000
50714,1.0000,1,0.000000,0,0.000000,0,0.000000
50717,1.0000,2,0.000000,12,0.000000,1,0.000000
50723,1.0000,14,0.000000,22,0.000000,4,0.000000
50724,0.9984,198,1.026206,414,0.999454,332,1.022403
50726,1.0000,0,0.000000,0,0.000000,0,0.000000
50727,0.9990,152,1.028119,74,0.952437,23,0.000000
50732,0.9994,14,0.000000,159,0.970702,101,1.025770
50735,0.9998,112,0.949987,103,1.010674,78,0.962194
50736,0.9997,80,1.014223,136,0.978608,24,0.000000
50737,0.9944,483,1.119534,480,1.018145,151,1.056663
50738,0.9993,69,1.009789,62,1.022827,21,0.000000
50739,0.9939,290,1.168750,918,1.085872,216,1.201104
50740,0.9980,115,1.017929,212,1.022318,56,1.161009
50742,0.9920,351,1.188742,399,1.150014,129,1.243403
50744,0.9999,45,0.984925,31,1.009374,52,0.964713
50745,1.0000,61,0.991664,34,0.996530,1,0.000000
50746,0.9988,143,1.087832,141,0.917284,108,0.875096
50747,1.0000,72,0.997933,53,0.987104,9,0.000000
50748,1.0000,11,0.000000,16,0.000000,1,0.000000
50749,1.0000,0,0.000000,0,0.000000,0,0.000000
50751,1.0000,0,0.000000,0,0.000000,0,0.000000
50752,0.9973,250,1.157151,237,0.979476,76,1.005842
50754,1.0000,0,0.000000,0,0.000000,0,0.000000
50755,0.9928,82,0.911665,159,1.077661,162,1.271095
50757,0.9998,341,0.960210,330,0.907209,139,1.013202
50758,0.9982,63,0.993012,67,1.105677,14,0.000000
50760,1.0000,8,0.000000,6,0.000000,3,0.000000
50761,0.9979,563,0.963933,561,1.078951,180,0.975135
50763,0.9995,45,1.011217,52,1.032941,10,0.000000
50764,1.0000,296,0.917563,357,0.921143,194,0.901728
50765,0.9995,55,0.998063,44,1.029036,6,0.000000
50766,1.0000,0,0.000000,0,0.000000,0,0.000000
50767,1.0000,2,0.000000,3,0.000000,0,0.000000
50768,1.0000,9,0.000000,4,0.000000,0,0.000000
