"PROVIDER_NUMBER","value_2011","value_2012","value_2013","value_2014","Y12_11","Y13_12","Y14_13","change","change2","min","max","year_change"
10131,3788,3864,4206,4227,1.02006335797254,1.05373073830509,1.03722766671568,1.0378551806917,1.0370072543311,1.0370072543311,1.0378551806917,1.0376046649005
10138,240,314,184,221,1.30833333333333,0.875595035770913,0.972882393645745,1.03180251700052,1.05227025425,1.03180251700052,1.05227025425,1.04269289129496
10139,5687,5769,5355,5332,1.01441885000879,0.970371702713871,0.978743680239213,0.979453642713366,0.987844744320626,0.979453642713366,0.987844744320626,0.980277114626048
10144,2442,2778,3272,3696,1.13759213759214,1.15753416359317,1.14814155115602,1.14833408786949,1.14775595078044,1.14775595078044,1.14833408786949,1.14798104963015
10146,680,669,646,469,0.983823529411765,0.974679434480896,0.883530019467285,0.891816683403753,0.947344327786649,0.891816683403753,0.947344327786649,0.892446137718038
10148,1020,962,908,913,0.943137254901961,0.943502028843273,0.963733306912102,0.964170268899473,0.950124196885779,0.950124196885779,0.964170268899473,0.963887446973314
10149,2183,2135,1942,2092,0.9780119102153,0.943186866889405,0.985907071175649,0.988284580852318,0.969035282760118,0.969035282760118,0.988284580852318,0.979783537519493
10150,648,587,602,551,0.905864197530864,0.963852865160971,0.947382876934964,0.948900084083032,0.939033313208933,0.939033313208933,0.948900084083032,0.939979012369187
10157,863,824,900,765,0.954808806488992,1.0212118763547,0.960616878529834,0.965680605399243,0.978879187124507,0.965680605399243,0.978879187124507,0.970202405167579
10158,1346,1304,1005,1007,0.968796433878158,0.864093027846342,0.907809667937864,0.913830668367265,0.913566376554121,0.913566376554121,0.913830668367265,0.913701261487754
10168,1181,1242,1155,1096,1.05165114309907,0.988931119279339,0.975409285341461,0.976840194279358,1.00533051590662,0.976840194279358,1.00533051590662,1.00256876432372
10169,763,806,744,773,1.05635648754915,0.98747065586741,1.00434977201516,1.00613730174991,1.01605897181057,1.00613730174991,1.01605897181057,1.00711403114676
11300,118,168,139,113,1.42372881355932,1.08534146778556,0.985671377389194,1.02135313540935,1.16491388624469,1.02135313540935,1.16491388624469,1.12130192339463
11302,222,166,160,171,0.747747747747748,0.848952719956018,0.91667287117633,0.926784389811498,0.837791112960032,0.837791112960032,0.926784389811498,0.861806579905679
12006,262,219,214,198,0.83587786259542,0.903766503655547,0.910866296906799,0.912760152408974,0.883503554385922,0.883503554385922,0.912760152408974,0.896950967199125
12007,292,300,280,159,1.02739726027397,0.979236493186932,0.816591316932019,0.842862578821483,0.941075023464308,0.842862578821483,0.941075023464308,0.862603540545493
12009,234,215,251,191,0.918803418803419,1.0356879706985,0.934557090021241,0.949067151522446,0.963016159841052,0.949067151522446,0.963016159841052,0.952272828598121
12010,284,260,294,295,0.915492957746479,1.01745332453417,1.01274760615776,1.01655451635331,0.981897962812804,0.981897962812804,1.01655451635331,0.999946705184399
12011,264,267,288,246,1.01136363636364,1.04446593573419,0.976735696553936,0.981393996141187,1.01085508955059,0.981393996141187,1.01085508955059,1.00436964923133
12012,243,266,260,230,1.09465020576132,1.03438815139029,0.981839546933735,0.985569733133086,1.03695930136178,0.985569733133086,1.03695930136178,0.986870669623673
12013,92,93,82,84,1.01086956521739,0.944089163069933,0.970131231850064,0.972326746409119,0.975029986712463,0.972326746409119,0.975029986712463,0.97341315667559
13025,1668,1810,1831,1805,1.08513189448441,1.04772220676187,1.02666097309581,1.02751140455303,1.05317169144736,1.02751140455303,1.05317169144736,1.0490085565069
13027,182,230,188,128,1.26373626373626,1.01634985756236,0.889295703082474,0.920659543971292,1.05646060812703,0.920659543971292,1.05646060812703,1.03375534775279
13028,1026,1231,1283,1260,1.19980506822612,1.11825190786097,1.07088062578827,1.07470680453984,1.12964586729179,1.07470680453984,1.12964586729179,1.10550099856251
13029,1263,1226,1187,1158,0.97070467141726,0.969446136492265,0.971482696533265,0.971487521728281,0.97054450148093,0.97054450148093,0.971487521728281,0.970695388956476
13030,830,867,910,1023,1.04457831325301,1.04708430518687,1.07217542114286,1.07278348218024,1.05461267986092,1.05461267986092,1.07278348218024,1.06259046452838
13032,814,814,817,741,1,1.00184105709713,0.969165474290611,0.970220749290517,0.990335510462582,0.970220749290517,0.990335510462582,0.982151765863935
13033,807,898,939,965,1.11276332094176,1.07868845049634,1.0614134653009,1.06203645580529,1.08428841224634,1.06203645580529,1.08428841224634,1.08054743203163
13300,75,79,83,55,1.05333333333333,1.05198225587063,0.901779742998413,0.922205615711792,1.00236511073413,0.922205615711792,1.00236511073413,0.96986765626753
13301,84,93,63,65,1.10714285714286,0.866025403784439,0.91807470869781,0.938769414575866,0.963747656541702,0.938769414575866,0.963747656541702,0.951567151555511
14000,107,109,74,51,1.01869158878505,0.831618172628959,0.78113985986265,0.795593286847681,0.877149873758885,0.795593286847681,0.877149873758885,0.797901575514178
14006,160,189,130,101,1.18125,0.901387818865997,0.857828485810855,0.882001254917922,0.980155434892284,0.882001254917922,0.980155434892284,0.913486797465009
14009,178,141,129,58,0.792134831460674,0.851304352816075,0.688128159595102,0.718880283860909,0.77718911462395,0.718880283860909,0.77718911462395,0.739046930195105
14012,240,260,254,229,1.08333333333333,1.02875329080073,0.984482680474293,0.987277071135339,1.03218976820279,0.987277071135339,1.03218976820279,1.02529040643979
14014,168,142,11,5,0.845238095238095,0.255883157859579,0.309899047120547,0.459082779505315,0.470340100072741,0.459082779505315,0.470340100072741,0.463255260720749
14016,268,279,272,372,1.0410447761194,1.00743504660813,1.11549950512376,1.12786740973606,1.05465977595043,1.05465977595043,1.12786740973606,1.08299275867645
20001,4163,4210,4399,4300,1.01128993514293,1.02795422422433,1.01085147289446,1.01122597732769,1.01669854408724,1.01122597732769,1.01669854408724,1.01637749332637
20006,1343,1347,1478,1444,1.00297840655249,1.0490573011741,1.0244648455137,1.02574250072406,1.02550018441343,1.02550018441343,1.02574250072406,1.02556650302708
20008,512,488,421,478,0.953125,0.906788633034182,0.977355688910693,0.983740614007762,0.945756440648291,0.945756440648291,0.983740614007762,0.970953723172785
20012,1272,1104,1160,1041,0.867924528301887,0.954960567528624,0.935379554183515,0.938687653028831,0.919421550004675,0.919421550004675,0.938687653028831,0.931805069876136
20017,1490,1638,1547,1667,1.0993288590604,1.01894800336281,1.03812530439733,1.04044759761301,1.05213405560685,1.04044759761301,1.05213405560685,1.04944063362604
20024,769,716,852,904,0.931079323797139,1.05258366874748,1.05539256470443,1.06068544057504,1.01301851908302,1.01301851908302,1.06068544057504,1.0163454222638
20027,246,225,170,129,0.914634146341463,0.831298328260743,0.806401885210684,0.809671077102928,0.85077811993763,0.809671077102928,0.85077811993763,0.816725273672434
21301,45,37,41,29,0.822222222222222,0.954521404218424,0.863764122979875,0.879215801167021,0.88016924980684,0.879215801167021,0.88016924980684,0.87999096286547
21302,47,59,52,27,1.25531914893617,1.05184741228156,0.831295255958886,0.885301950123443,1.04615393905887,0.885301950123443,1.04615393905887,1.02255943988254
21303,117,117,106,96,1,0.951831343244645,0.936185241553261,0.937214427780466,0.962672194932635,0.937214427780466,0.962672194932635,0.945455025472708
21304,59,83,70,30,1.40677966101695,1.08923857715658,0.798159611266135,0.892908194521427,1.09805928314656,0.892908194521427,1.09805928314656,0.932592084377101
21305,72,65,59,60,0.902777777777778,0.905231707600018,0.941036028881029,0.942473079337486,0.916348504752941,0.916348504752941,0.942473079337486,0.927816356838915
21306,193,163,154,136,0.844559585492228,0.89326785520352,0.889871299167504,0.89082058156091,0.875899579954417,0.875899579954417,0.89082058156091,0.883611757504477
21307,15,20,11,37,1.33333333333333,0.856348838577675,1.35114975971829,1.7489898989899,1.1802773105431,1.1802773105431,1.7489898989899,1.63819761206246
21308,86,108,94,104,1.25581395348837,1.0454775252553,1.06539739204092,1.07752243419405,1.12222962359487,1.07752243419405,1.12222962359487,1.11136581157587
21311,400,376,394,366,0.94,0.99247166206396,0.970823688353446,0.972268783525939,0.967765116805802,0.967765116805802,0.972268783525939,0.972261334839628
21313,297,293,316,284,0.986531986531986,1.03149069989654,0.985191441133776,0.987921485754178,1.0010713758541,0.987921485754178,1.0010713758541,0.992106474458704
22001,158,151,179,162,0.955696202531646,1.06438310415238,1.00836858990837,1.01538486635623,1.00948263219746,1.00948263219746,1.01538486635623,1.01263371408155
30001,573,546,562,490,0.952879581151832,0.990354882010038,0.949176883354434,0.951356577150768,0.964137115505435,0.951356577150768,0.964137115505435,0.959562008566014
30002,6481,5754,5115,5483,0.887825952785064,0.888386209421305,0.945784244141543,0.949572677143617,0.907332135449304,0.907332135449304,0.949572677143617,0.913291713961209
30006,6415,6271,6170,5894,0.97755261106781,0.980718237765671,0.972160169574614,0.972238049951135,0.976810339469365,0.972238049951135,0.976810339469365,0.974177980612221
30007,1760,1693,1767,1763,0.961931818181818,1.0019866629488,1.00056785929297,1.00112582865622,0.988162113474529,0.988162113474529,1.00112582865622,1.00056636221326
30010,2787,2779,2762,2876,0.997129529960531,0.995504787093794,1.01053331935298,1.01076222012956,1.00105587880243,1.00105587880243,1.01076222012956,1.00586840136062
30012,3703,3644,3527,3316,0.984066972724818,0.975946191900046,0.963874009724526,0.964045061806018,0.974629058116463,0.964045061806018,0.974629058116463,0.972827229933651
30013,5631,5422,5603,6154,0.962884034807317,0.997510664702028,1.03004766397608,1.03153557513016,0.996814121161808,0.996814121161808,1.03153557513016,1.02171891485146
30014,3750,3866,3996,3570,1.03093333333333,1.03227903204512,0.983736946891746,0.985984404684042,1.01564977075673,0.985984404684042,1.01564977075673,1.01012963962745
30016,2344,2243,1982,1001,0.956911262798635,0.919545072267662,0.753052908182089,0.781864885439489,0.876503081082795,0.781864885439489,0.876503081082795,0.803461799926976
30022,721,704,686,727,0.976421636615811,0.975426220008265,1.0027662658214,1.00354007288201,0.984871374148491,0.984871374148491,1.00354007288201,0.998310909299036
30023,3597,3733,4097,4181,1.03780928551571,1.06724164375304,1.05142889968621,1.05194026619403,1.05215994298499,1.05194026619403,1.05215994298499,1.052052800833
30024,5022,5119,5087,4914,1.01931501393867,1.00645071939835,0.992779531533872,0.99301851221913,1.00618175495696,0.99301851221913,1.00618175495696,1.00377187360748
30030,2410,2200,2056,2019,0.912863070539419,0.923640640722906,0.942699099272022,0.943137472045152,0.926400936844782,0.926400936844782,0.943137472045152,0.92817512387096
30036,3880,4225,4220,5157,1.0889175257732,1.04289446540836,1.09948287300038,1.10325733617083,1.07709828806065,1.07709828806065,1.10325733617083,1.09411583670918
30037,1312,1344,1297,1210,1.02439024390244,0.994267103534423,0.973383197260721,0.974114044598288,0.997346848232528,0.974114044598288,0.997346848232528,0.9946688822538
30038,4186,4147,4292,1119,0.990683229813665,1.01258209720663,0.644184524689767,0.762121959648197,0.882483283903353,0.762121959648197,0.882483283903353,0.817292747630129
30043,1676,1301,1717,1655,0.776252983293556,1.01215759996154,0.995805822489927,1.0199658417829,0.928072135248341,0.928072135248341,1.0199658417829,1.01039418863641
30055,3004,3094,3350,3170,1.02996005326232,1.05602071964501,1.0180906398333,1.01965649953396,1.03469047091354,1.01965649953396,1.03469047091354,1.0317481658204
30061,8620,7718,6591,5908,0.895359628770302,0.874423907137465,0.881680170984243,0.881903728774499,0.88382123563067,0.881903728774499,0.88382123563067,0.88288295406704
30062,1117,1164,1217,1249,1.0420769919427,1.04380338894435,1.03793403955739,1.03796793465758,1.04127147348148,1.03796793465758,1.04127147348148,1.04046099916307
30064,4422,4290,4382,3054,0.970149253731343,0.995466885090874,0.883927742846898,0.896178836925582,0.949847960556372,0.896178836925582,0.949847960556372,0.899882724173027
30065,5371,4955,5051,5220,0.922547011729659,0.969752947019798,0.990539465443393,0.991793367366304,0.96094647473095,0.96094647473095,0.991793367366304,0.988102378505177
30068,498,438,367,365,0.879518072289157,0.85845663324635,0.90161509451146,0.903989341462499,0.879863266682322,0.879863266682322,0.903989341462499,0.887347214999979
30083,1192,998,885,853,0.837248322147651,0.861655188825281,0.894453137766253,0.895954559050481,0.864452216246395,0.864452216246395,0.895954559050481,0.878887489812727
30085,4810,4958,4777,4529,1.03076923076923,0.996563742637315,0.980134662038053,0.980782382255548,1.00248921181487,0.980782382255548,1.00248921181487,0.982372651743756
30087,5581,5096,5372,1426,0.91309801110912,0.981097097164995,0.634554849749595,0.744236206896294,0.84291665267457,0.744236206896294,0.84291665267457,0.747473245288352
30088,7428,6998,7142,6569,0.942110931610124,0.980559553639508,0.959862715090963,0.960819537285682,0.960844400113531,0.960819537285682,0.960844400113531,0.960822204246765
30089,5186,5219,5084,5220,1.00636328576938,0.990116994181684,1.00218061234378,1.00241561717392,0.999553630764947,0.999553630764947,1.00241561717392,1.00117316308637
30092,2425,2545,2673,2848,1.04948453608247,1.0498895376358,1.05505738243945,1.05508291382592,1.05147715205257,1.05147715205257,1.05508291382592,1.05491772372564
30093,6389,5558,5140,5001,0.869932696822664,0.896943558810332,0.921597572489779,0.922560995435395,0.896157942707592,0.896157942707592,0.922560995435395,0.92203676279067
30094,2253,2282,2038,2131,1.01287172658677,0.95108973404275,0.981614020104023,0.983860316331559,0.981858493577849,0.981858493577849,0.983860316331559,0.983263515161906
30103,6186,5997,6017,6582,0.969447138700291,0.986245530137467,1.02089870777274,1.02222758481947,0.992197125536834,0.992197125536834,1.02222758481947,1.02162281112848
30105,2376,2290,2164,1960,0.963804713804714,0.954345016634137,0.937856828876282,0.938171003044532,0.952002186438377,0.938171003044532,0.952002186438377,0.942620217465656
30107,431,388,334,415,0.900232018561485,0.880307898044559,0.987469314489499,1.00119057696314,0.922669743698514,0.922669743698514,1.00119057696314,0.997867631077322
30108,337,268,204,165,0.795252225519288,0.77803678980547,0.788166577406053,0.788423261593933,0.787151864243604,0.787151864243604,0.788423261593933,0.788340034619173
30110,2164,1841,1784,2085,0.850739371534196,0.907964349866483,0.987680018198394,0.996166636875036,0.915461246533024,0.915461246533024,0.996166636875036,0.962047812627858
30111,1036,1090,1263,915,1.05212355212355,1.10413403584527,0.959445800354303,0.978434902216201,1.03856779610771,0.978434902216201,1.03856779610771,1.02076666605248
30112,253,256,242,248,1.01185770750988,0.978019293843651,0.993368505203973,0.993987865313211,0.994415168852502,0.993987865313211,0.994415168852502,0.994404834392147
30114,1891,1976,2071,2104,1.04494976203067,1.04651217449157,1.03621864451554,1.03632033878285,1.04256019367926,1.03632033878285,1.04256019367926,1.04099568131764
30115,2888,2761,2471,2416,0.956024930747922,0.92499157741168,0.942250942108086,0.942910775953981,0.94108915008923,0.94108915008923,0.942910775953981,0.941310609184102
30117,1198,1129,1053,1044,0.942404006677796,0.937531301647727,0.955171216691147,0.955513596365415,0.94503550833889,0.94503550833889,0.955513596365415,0.951261240158581
30118,1174,1074,1176,1085,0.914821124361158,1.00085142629302,0.974063374269527,0.977470746339771,0.963245308307903,0.963245308307903,0.977470746339771,0.966385243072938
30119,2996,2947,3099,3036,0.983644859813084,1.01704433149673,1.0044307180264,1.00496453239575,1.0017066364454,1.0017066364454,1.00496453239575,1.00413869680206
30120,401,296,197,130,0.738154613466334,0.700907854463679,0.686962441231818,0.687864543721412,0.70867496972061,0.687864543721412,0.70867496972061,0.698950507021685
30121,2582,2506,2517,2338,0.970565453137103,0.987332627081086,0.967451991538515,0.967946169999233,0.975116690585568,0.967946169999233,0.975116690585568,0.968441151466973
30122,2142,2305,2238,2314,1.07609710550887,1.02216335640193,1.02608017357536,1.02699625075243,1.04144687849539,1.02699625075243,1.04144687849539,1.03832240331757
30123,1225,1315,2033,494,1.0734693877551,1.28825146486806,0.738805783885964,0.954155882174482,1.03350887883637,0.954155882174482,1.03350887883637,0.983853341404354
30130,384,316,309,385,0.822916666666667,0.897043755900458,1.00086730312338,1.01557315349637,0.906942575230169,0.906942575230169,1.01557315349637,1.00330668764572
30131,205,986,1310,1247,4.80975609756098,2.5278931746494,1.82545387640498,2.36342163339568,3.05436771620512,2.36342163339568,3.05436771620512,2.77446513560588
31300,233,196,217,169,0.841201716738197,0.965054647210718,0.898483821045732,0.909048805733009,0.901580061664883,0.901580061664883,0.909048805733009,0.904472386346958
31301,147,145,155,133,0.986394557823129,1.02685041204037,0.9671891933696,0.971141530397847,0.993478054411034,0.971141530397847,0.993478054411034,0.985922599141308
31302,214,199,239,176,0.929906542056075,1.05679819734259,0.936913790673403,0.955771080273957,0.974539510024022,0.955771080273957,0.974539510024022,0.970190560539974
31304,72,78,77,82,1.08333333333333,1.03413947049924,1.04430442600971,1.04514929514929,1.05392574328076,1.04514929514929,1.05392574328076,1.05292654645645
31309,202,184,142,154,0.910891089108911,0.838433239458994,0.913530637630429,0.922379087265738,0.887618322066111,0.887618322066111,0.922379087265738,0.895835936938114
31311,285,329,273,266,1.15438596491228,0.978720969859186,0.977264805918825,0.986177391104603,1.0367905802301,0.986177391104603,1.0367905802301,1.03468567455945
31312,136,122,108,118,0.897058823529412,0.891132788679007,0.953778876133982,0.95829910592045,0.9139901627808,0.9139901627808,0.95829910592045,0.920488206439941
31313,82,75,41,20,0.914634146341463,0.707106781186548,0.624796681833409,0.64970189701897,0.74884586978714,0.64970189701897,0.74884586978714,0.657245340777201
31314,710,649,700,627,0.914084507042254,0.992932773634624,0.959407400309298,0.962793742423726,0.955474893662058,0.955474893662058,0.962793742423726,0.960885284417093
31315,144,140,118,119,0.972222222222222,0.905231707600018,0.938414745027427,0.941184647116851,0.938622891616556,0.938622891616556,0.941184647116851,0.939552466397417
32001,144,176,170,201,1.22222222222222,1.08653373420044,1.11757802879648,1.12349475143593,1.14211132840638,1.12349475143593,1.14211132840638,1.12944862528167
32004,135,179,201,194,1.32592592592593,1.22020034784821,1.12846818758145,1.13800169440404,1.22486482045186,1.13800169440404,1.22486482045186,1.15822186331316
32005,218,260,231,220,1.19266055045872,1.02938478108185,1.00304879935167,1.01116768043374,1.07503137696408,1.01116768043374,1.07503137696408,1.07162590098887
32006,211,212,232,333,1.00473933649289,1.04858288482633,1.16427058717364,1.1781412622402,1.07253093616429,1.07253093616429,1.1781412622402,1.109069141906
32007,216,91,267,302,0.421296296296296,1.11180533867719,1.11819547534684,1.49548279089478,0.883765703440112,0.883765703440112,1.49548279089478,1.3800886774499
32008,146,64,151,102,0.438356164383562,1.01697914203904,0.887324429775217,1.15774261770843,0.780886578732607,0.780886578732607,1.15774261770843,0.891042147619456
33025,950,944,760,566,0.993684210526316,0.894427190999916,0.84145509024874,0.84783526613143,0.909855497258324,0.84783526613143,0.909855497258324,0.876871439136796
33028,1077,1127,1102,1002,1.0464252553389,1.01153973113736,0.976226680260619,0.977832789182523,1.01139722224563,0.977832789182523,1.01139722224563,1.00213972727911
33029,1001,937,860,913,0.936063936063936,0.926898516095942,0.969792676166717,0.971838227296022,0.944251709442198,0.944251709442198,0.971838227296022,0.971401977306589
33032,781,800,762,671,1.02432778489117,0.987761213608246,0.95065695263957,0.952468404237563,0.987581983712994,0.952468404237563,0.987581983712994,0.972169373770358
33034,725,689,847,835,0.950344827586207,1.08086810576914,1.0482128747138,1.05516500967143,1.02647526935638,1.02647526935638,1.05516500967143,1.03438285400158
33036,604,548,649,646,0.907284768211921,1.0365825154122,1.02266139017608,1.02898961380236,0.988842891266732,0.988842891266732,1.02898961380236,1.00449596838262
33037,675,750,778,866,1.11111111111111,1.07358865148277,1.08660418424534,1.0871849947634,1.09043464894641,1.0871849947634,1.09043464894641,1.08942759482505
33302,55,56,79,77,1.01818181818182,1.19848389074015,1.1186889420814,1.13452654939997,1.11178488366779,1.11178488366779,1.13452654939997,1.1222995733855
34004,172,149,169,104,0.866279069767442,0.99124070716193,0.84560647044497,0.871963957690507,0.901042082458114,0.871963957690507,0.901042082458114,0.8806994794261
34013,819,674,605,497,0.822954822954823,0.859479923387242,0.846624493883427,0.847356179673417,0.843019746741831,0.843019746741831,0.847356179673417,0.846028356268736
34020,368,396,387,407,1.07608695652174,1.02549033870759,1.03414681050847,1.03501309011926,1.04524136857927,1.03501309011926,1.04524136857927,1.0438780650838
34022,222,220,205,156,0.990990990990991,0.960949230408882,0.889045267782529,0.894594927521757,0.946995163060801,0.894594927521757,0.946995163060801,0.919039161810561
34023,76,87,34,89,1.14473684210526,0.668856054059939,1.05404415617793,1.38439616620998,0.955879017447712,0.955879017447712,1.38439616620998,1.24257495100873
34024,451,322,336,245,0.713968957871397,0.863140247279955,0.815949312496494,0.828871295135876,0.797686172549282,0.797686172549282,0.828871295135876,0.807378818625163
34025,133,83,123,114,0.62406015037594,0.961671477207881,0.949914251592996,1.01093904317067,0.845215293058939,0.845215293058939,1.01093904317067,0.878418462432919
34026,422,700,673,616,1.65876777251185,1.26284865675101,1.13437353820156,1.17850031672704,1.35199665582147,1.17850031672704,1.35199665582147,1.33065513311602
40001,889,750,662,530,0.843644544431946,0.862935060062612,0.841636773681739,0.842305146901955,0.849405459392099,0.842305146901955,0.849405459392099,0.84912628987454
40002,730,656,624,660,0.898630136986301,0.924550983206413,0.96695669595839,0.969180652291244,0.930045938717035,0.930045938717035,0.969180652291244,0.945518076402137
40004,4685,4967,4957,4965,1.06019210245464,1.02861928366932,1.0195375348441,1.01993089803945,1.03611630698935,1.01993089803945,1.03611630698935,1.02985909701279
40007,8664,8453,7831,8121,0.975646352723915,0.950712907410874,0.978656659312607,0.979698439009333,0.968338639815799,0.968338639815799,0.979698439009333,0.97597402018026
40010,2759,3306,3235,3216,1.19826023921711,1.08283252520269,1.05241762627938,1.05697029131944,1.11117013023306,1.05697029131944,1.11117013023306,1.0691014432877
40011,1110,1058,938,840,0.953153153153153,0.919263316490463,0.911280553056735,0.911751330372779,0.927899007566784,0.911751330372779,0.927899007566784,0.912846864102296
40014,5598,5378,4825,4778,0.960700250089318,0.928393757859245,0.948573709733925,0.949377662652105,0.945889239227496,0.945889239227496,0.949377662652105,0.947173823891106
40015,558,624,710,564,1.11827956989247,1.12800772767378,1.00357145888707,1.01682209329869,1.08328625215111,1.01682209329869,1.08328625215111,1.04365068488981
40016,5631,5968,5813,6303,1.05984727401882,1.01603202692492,1.03829459506613,1.03938974944668,1.03805796533662,1.03805796533662,1.03938974944668,1.03846921506201
40017,1956,1807,1642,1478,0.923824130879346,0.916225028395583,0.910825528652123,0.910878122475765,0.916958229309017,0.910878122475765,0.916958229309017,0.91238612418706
40018,771,590,600,422,0.765239948119325,0.882162182782462,0.817998845969373,0.828507477998344,0.82180032562372,0.82180032562372,0.828507477998344,0.822421823173359
40019,517,552,452,454,1.06769825918762,0.935026556579386,0.957609479568095,0.963654539219609,0.986778098445034,0.963654539219609,0.986778098445034,0.985605386252821
40020,7707,7025,7014,6910,0.911509017776048,0.953982045884098,0.964267574151597,0.965038564531912,0.943252879270581,0.943252879270581,0.965038564531912,0.950406315314505
40022,4840,4783,4168,3898,0.988223140495868,0.927985465830898,0.930390979409416,0.931621160328399,0.948866528578727,0.931621160328399,0.948866528578727,0.938070365285774
40026,5604,5517,5530,5756,0.984475374732334,0.99337563203657,1.00896062838946,1.0092332401965,0.995603878386121,0.995603878386121,1.0092332401965,1.00675278893177
40027,5357,5113,4486,3836,0.954452118723166,0.915100539598392,0.894648251275628,0.895642765113132,0.921400303199062,0.895642765113132,0.921400303199062,0.908442375391349
40029,3184,3348,3303,3154,1.05150753768844,1.01851576907738,0.996849380503976,0.997652057290806,1.0222908957566,0.997652057290806,1.0222908957566,1.01002146006661
40036,5218,5617,5587,5489,1.07646607895745,1.03475443932971,1.01702052721785,1.01786147670276,1.04274701516834,1.01786147670276,1.04274701516834,1.03070715303848
40039,2045,1783,1568,1576,0.871882640586797,0.875641574081067,0.916827504719979,0.918800464935833,0.888117239795948,0.888117239795948,0.918800464935833,0.892199137172164
40042,1420,1177,1184,544,0.82887323943662,0.913128039708237,0.726279052689319,0.764760007533471,0.822760110611392,0.764760007533471,0.822760110611392,0.800244826152808
40047,542,377,351,321,0.695571955719557,0.804736898628838,0.839785906562887,0.847045451002697,0.780031586970427,0.780031586970427,0.847045451002697,0.818541167539432
40050,791,836,765,659,1.05689001264222,0.983427788359585,0.940956710267295,0.944466563824628,0.993758170423035,0.944466563824628,0.993758170423035,0.986646103585306
40051,967,490,472,969,0.506721820062048,0.698646941681557,1.00068894269123,1.17431774262647,0.735352568144945,0.735352568144945,1.17431774262647,0.790124490475746
40055,5957,6460,6653,4971,1.08443847574282,1.05680524895964,0.941467619585236,0.953832119754908,1.0275704480959,0.953832119754908,1.0275704480959,1.00794162733125
40062,4578,4370,4319,5233,0.954565312363478,0.971300713709508,1.0455825232474,1.051505964236,0.990482849773462,0.990482849773462,1.051505964236,1.01199633605138
40067,834,681,567,581,0.816546762589928,0.824533877477399,0.886482215480395,0.89127907985245,0.842520951849241,0.842520951849241,0.89127907985245,0.850137141290535
40069,537,626,612,612,1.1657355679702,1.06755084397385,1.04454153082805,1.04779045023927,1.09260931425737,1.04779045023927,1.09260931425737,1.05053999660804
40071,3382,3215,3158,3433,0.950620934358368,0.966316201754942,1.00500155422233,1.00665732384752,0.973979563445213,0.973979563445213,1.00665732384752,0.98988424537604
40072,809,774,716,622,0.956736711990111,0.940767380008475,0.916109291000055,0.916838798424066,0.937871127666214,0.916838798424066,0.937871127666214,0.91804684018044
40074,570,140,393,501,0.245614035087719,0.830345520979385,0.957901728064699,1.44252201751197,0.677953761377268,0.677953761377268,1.44252201751197,1.1861773048612
40080,944,786,687,349,0.832627118644068,0.853085128980769,0.71771354783863,0.738226247529029,0.801141931821156,0.738226247529029,0.801141931821156,0.782133010006186
40084,2421,2247,2214,2363,0.928128872366791,0.956293961741859,0.991949685495331,0.993580543453026,0.958790839867994,0.958790839867994,0.993580543453026,0.973871733168027
40085,783,667,640,631,0.851851851851852,0.904084671494414,0.930584609636523,0.932436530577304,0.895507044327596,0.895507044327596,0.932436530577304,0.901543725032617
40088,2364,2177,1749,1613,0.920896785109983,0.860144008719494,0.880364047425145,0.882179079671974,0.887134947084874,0.882179079671974,0.887134947084874,0.886441741337154
40114,11826,11249,10475,10449,0.951209200067648,0.941148335499329,0.959575059265561,0.959973661243258,0.950644198277512,0.950644198277512,0.959973661243258,0.952263517457655
40118,2722,2907,3113,3801,1.06796473181484,1.06941310031858,1.11772916435877,1.11994561273762,1.0850356654974,1.0850356654974,1.11994561273762,1.11548301224938
40119,3824,3421,3570,3652,0.894612970711297,0.966218094354344,0.984776391304685,0.987045558203231,0.948535818790109,0.948535818790109,0.987045558203231,0.965952367588862
40134,5024,4678,4188,2836,0.931130573248408,0.913016279216669,0.826454341177027,0.834519276781213,0.890200397880701,0.834519276781213,0.890200397880701,0.883751598886493
40137,946,817,641,587,0.863636363636364,0.823158461056227,0.852934448117647,0.854656905759929,0.846576424270079,0.846576424270079,0.854656905759929,0.8498582992722
40147,1447,1595,1501,1407,1.1022805805114,1.0184883849051,0.99069929841701,0.993573831503407,1.0371560879445,0.993573831503407,1.0371560879445,1.03313011439668
40152,403,387,360,321,0.96029776674938,0.945145622715864,0.926972098162461,0.927398997185194,0.944138495875901,0.927398997185194,0.944138495875901,0.933628106090227
41300,126,104,82,51,0.825396825396825,0.806717826004639,0.739718607865341,0.74526986112352,0.790611086422268,0.74526986112352,0.790611086422268,0.75880245349606
41302,224,283,216,289,1.26339285714286,0.981980506061966,1.08863746125873,1.12153556783268,1.11133694148785,1.11133694148785,1.12153556783268,1.11375769402792
41303,203,176,140,139,0.866995073891626,0.8304547985374,0.881399745513901,0.885102254067771,0.859616539314309,0.859616539314309,0.885102254067771,0.878624762912724
41304,178,172,138,129,0.966292134831461,0.88050036847034,0.898234853547299,0.901133441640821,0.9150091189497,0.901133441640821,0.9150091189497,0.913656243159328
41305,238,162,150,132,0.680672268907563,0.793884186037445,0.821609889389852,0.828866064944496,0.765388781444953,0.765388781444953,0.828866064944496,0.803953464135202
